model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s159_resnet34_d4_b8_lr0,0.3509194552898407,0.3394036293029785,0.8932083249092102,0.8984577059745789,0.8070247769355774,0.815636157989502,0.9096794128417969,0.9100375175476074,0.9732966423034668,0.9742059707641602,46
unet_s161_resnet34_d4_b8_lr0,0.3587307333946228,0.3454245328903198,0.8914274573326111,0.8973433375358582,0.8041219115257263,0.8138012886047363,0.9084603786468506,0.9092174172401428,0.972588300704956,0.9733823537826538,27
unet_s163_resnet34_d4_b8_lr1,0.385391503572464,0.36993521451950073,0.8842957019805908,0.890549898147583,0.7925896644592285,0.8026948571205139,0.9028784036636353,0.9033224582672119,0.9695702791213989,0.9701633453369141,15
unet_s165_resnet34_d4_b8_lr0,0.3554007112979889,0.3422304391860962,0.8922796845436096,0.8980571031570435,0.8055099248886108,0.8149760961532593,0.9093234539031982,0.9098906517028809,0.9730172753334045,0.9738788604736328,35
unet_s167_resnet34_d4_b8_lr0,0.3592647910118103,0.34633469581604004,0.8913655281066895,0.8971414566040039,0.8040211200714111,0.8134692311286926,0.9085912704467773,0.9090895056724548,0.9726009964942932,0.9732764959335327,26
unet_s169_resnet18_d4_b8_lr0,0.35783541202545166,0.343788206577301,0.8917601704597473,0.8978320956230164,0.8046635389328003,0.8146055340766907,0.9087449908256531,0.9096219539642334,0.9726693034172058,0.9736080169677734,29
unet_s170_resnet18_d4_b8_lr0,0.35573810338974,0.34113195538520813,0.8927208185195923,0.8987804055213928,0.8062292337417603,0.8161681890487671,0.9097276329994202,0.910556435585022,0.9732407331466675,0.9741086959838867,40
unet_s172_resnet18_d4_b8_lr0,0.36355847120285034,0.34621167182922363,0.890832245349884,0.8973932266235352,0.8031537532806396,0.8138833045959473,0.9084122180938721,0.9094325304031372,0.9724862575531006,0.9735029935836792,30
unet_s174_resnet18_d4_b8_lr0,0.35692429542541504,0.34367835521698,0.8917907476425171,0.8979818820953369,0.8047133088111877,0.8148521780967712,0.9088708162307739,0.9097954630851746,0.9727290272712708,0.973617672920227,35
unet_s176_resnet18_d4_b8_lr0,0.3558995723724365,0.34505000710487366,0.8916844725608826,0.8971877694129944,0.8045402765274048,0.8135453462600708,0.9083188772201538,0.9089190363883972,0.9725050330162048,0.9735018610954285,26
unet_s178_resnet18_d4_b8_lr0,0.35460901260375977,0.340130090713501,0.8926456570625305,0.8988071084022522,0.8061066269874573,0.8162122368812561,0.9094680547714233,0.9104739427566528,0.9730672240257263,0.974116325378418,50
unet_s180_resnet18_d4_b8_lr0,0.3602892756462097,0.34540843963623047,0.8911898136138916,0.8975496888160706,0.8037351965904236,0.8141407370567322,0.908720850944519,0.9095994830131531,0.97284334897995,0.9736729860305786,33
unet_s182_resnet18_d4_b8_lr0,0.35704803466796875,0.3433133661746979,0.8921489119529724,0.8977607488632202,0.8052967190742493,0.8144881129264832,0.908950924873352,0.9095245599746704,0.9728128910064697,0.9736976623535156,37
unet_s184_resnet18_d4_b8_lr0,0.35539430379867554,0.340365469455719,0.8925285935401917,0.8987305760383606,0.8059156537055969,0.8160859942436218,0.9095427989959717,0.9104761481285095,0.973115086555481,0.9741406440734863,41
unet_s186_resnet18_d4_b8_lr0,0.3533892333507538,0.3429967761039734,0.892551600933075,0.8973734378814697,0.8059532642364502,0.8138507604598999,0.9091119766235352,0.9090859889984131,0.972931981086731,0.9738234281539917,29
unet_s188_resnet18_d4_b8_lr0,0.3591187298297882,0.34659188985824585,0.8912544250488281,0.8965144157409668,0.8038403987884521,0.8124386668205261,0.9081597924232483,0.9083912372589111,0.9722517728805542,0.9731065034866333,28
unet_s190_resnet18_d4_b8_lr0,0.3542340397834778,0.3448191285133362,0.8920064568519592,0.8969058990478516,0.8050646185874939,0.8130819201469421,0.9084168672561646,0.9085741639137268,0.972649097442627,0.973505973815918,28
unet_s192_resnet18_d4_b8_lr0,0.3519808053970337,0.33978915214538574,0.8934038877487183,0.8985065221786499,0.8073441386222839,0.8157166838645935,0.9097665548324585,0.9100627899169922,0.97332364320755,0.9742122292518616,35
unet_s194_resnet18_d4_b8_lr0,0.36545154452323914,0.3475901782512665,0.8905581831932068,0.8973217606544495,0.8027082681655884,0.8137657642364502,0.9084537029266357,0.9095063805580139,0.9727140665054321,0.9736374616622925,29
unet_s196_resnet18_d4_b8_lr0,0.35913151502609253,0.34418219327926636,0.8917608261108398,0.8976449966430664,0.8046645522117615,0.8142974972724915,0.9088278412818909,0.9095167517662048,0.9726366996765137,0.9736063480377197,31
unet_s198_resnet18_d4_b8_lr0,0.36563020944595337,0.34800758957862854,0.890093982219696,0.8970738053321838,0.8019543886184692,0.813357949256897,0.9079749584197998,0.9092291593551636,0.9725521802902222,0.9734389185905457,27
unet_s200_resnet34_d4_b8_lr0,0.3508705496788025,0.33915480971336365,0.8934932351112366,0.8985692262649536,0.8074901103973389,0.8158199787139893,0.9097985029220581,0.9100977182388306,0.9732412695884705,0.9742392897605896,47
unet_s202_resnet34_d4_b8_lr0,0.35636067390441895,0.34536290168762207,0.8919745087623596,0.8973414897918701,0.8050126433372498,0.813798189163208,0.908806324005127,0.9091497659683228,0.9727011919021606,0.973379373550415,24
