model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s199_resnet18_d4_b8_lr0,0.3543567657470703,0.34444910287857056,0.892414927482605,0.8976885676383972,0.8057303428649902,0.814369261264801,0.9091158509254456,0.909399151802063,0.97292560338974,0.973660945892334,33
unet_s201_resnet34_d4_b8_lr0,0.3543453812599182,0.3423254191875458,0.8925272822380066,0.8977077603340149,0.805913507938385,0.8144009113311768,0.9092322587966919,0.9094511866569519,0.9729365110397339,0.9737690687179565,31
unet_s203_resnet34_d4_b8_lr0,0.35840314626693726,0.3464025855064392,0.8910006880760193,0.897017776966095,0.8034276962280273,0.8132659196853638,0.9079800844192505,0.9088910818099976,0.9723324179649353,0.9731802344322205,24
unet_s205_resnet34_d4_b8_lr0,0.3509770631790161,0.3404748737812042,0.8932839035987854,0.8982719779014587,0.8071482181549072,0.8153300881385803,0.909765362739563,0.9098795056343079,0.97336345911026,0.974040150642395,36
unet_s207_resnet34_d4_b8_lr0,0.36332497000694275,0.34710031747817993,0.8902434706687927,0.8970788717269897,0.8021970987319946,0.8133662939071655,0.9079747200012207,0.9092097282409668,0.9725117087364197,0.9734903573989868,44
unet_s209_resnet34_d4_b32_lr0,0.3661564588546753,0.35333022475242615,0.8893207907676697,0.8948683738708496,0.8006998896598816,0.8097392320632935,0.9065849184989929,0.906949520111084,0.9713817238807678,0.9721142053604126,58
unet_s211_resnet34_d4_b8_lr2,0.4003201723098755,0.39482271671295166,0.8778718709945679,0.8811526894569397,0.7823276519775391,0.7875539660453796,0.8961085081100464,0.8945313096046448,0.9653356671333313,0.9654254913330078,34
unet_s213_resnet18_d4_b8_lr0,0.36108338832855225,0.3462466299533844,0.8910868763923645,0.8974853157997131,0.8035677671432495,0.8140348196029663,0.9085452556610107,0.9095056056976318,0.972578763961792,0.9735202789306641,26
unet_s215_resnet18_d4_b8_lr0,0.361593633890152,0.34883272647857666,0.8910149931907654,0.8962097764015198,0.803450882434845,0.811938464641571,0.9079481959342957,0.9081271290779114,0.9722299575805664,0.9729464054107666,27
unet_s217_resnet18_d4_b8_lr0,0.35447442531585693,0.34103626012802124,0.892582356929779,0.8982527852058411,0.8060033917427063,0.8152983784675598,0.909278154373169,0.9099165201187134,0.9729764461517334,0.9739615321159363,36
unet_s218_resnet18_d4_b8_lr0,0.3557756543159485,0.34348708391189575,0.8920365571975708,0.897204577922821,0.805113673210144,0.8135730624198914,0.9086533784866333,0.9089182019233704,0.9726734757423401,0.9736003279685974,33
unet_s221_resnet18_d4_b8_lr0,0.36576318740844727,0.35010212659835815,0.8906572461128235,0.8966242671012878,0.8028693199157715,0.812619149684906,0.9079781174659729,0.9086159467697144,0.9721771478652954,0.9729284048080444,25
unet_s223_resnet18_d4_b64_lr0,0.36419200897216797,0.3560659885406494,0.889133095741272,0.8932061791419983,0.8003957271575928,0.8070212602615356,0.9059522151947021,0.9053107500076294,0.9711847305297852,0.9716474413871765,77
unet_s226_resnet18_d4_b8_lr0,0.35772693157196045,0.34610438346862793,0.8915083408355713,0.8969849944114685,0.8042535185813904,0.813211977481842,0.9085684418678284,0.90889573097229,0.9726575613021851,0.973342776298523,27
unet_s229_resnet18_d4_b8_lr0,0.3563454747200012,0.34155547618865967,0.8922806978225708,0.898095428943634,0.8055115342140198,0.8150391578674316,0.9092698097229004,0.9098657369613647,0.9728777408599854,0.9739294052124023,36
unet_s232_resnet34_d4_b8_lr1,0.3732938766479492,0.3608381152153015,0.8874796032905579,0.8931093215942383,0.7977198362350464,0.8068631291389465,0.9053350687026978,0.9055413007736206,0.9708073139190674,0.971231997013092,22
unet_s234_resnet18_d4_b8_lr0,0.3552795648574829,0.34258073568344116,0.8923642635345459,0.8977921009063721,0.8056477904319763,0.8145396709442139,0.9091005325317383,0.9095244407653809,0.9728557467460632,0.9737387895584106,32
unet_s236_resnet18_d4_b8_lr0,0.36107176542282104,0.34432101249694824,0.8914021253585815,0.8982434272766113,0.804080605506897,0.8152830004692078,0.9088889956474304,0.9102136492729187,0.9728854894638062,0.9738353490829468,30
unet_s239_resnet18_d4_b8_lr0,0.36435866355895996,0.3483101725578308,0.8907376527786255,0.8972110748291016,0.8029999732971191,0.8135837316513062,0.9083172082901001,0.9092769026756287,0.9723407030105591,0.9732398986816406,23
unet_s241_resnet18_d4_b8_lr0,0.3551096022129059,0.3454626202583313,0.8919990658760071,0.8966794013977051,0.8050526976585388,0.8127097487449646,0.9085277318954468,0.9084175825119019,0.9725843667984009,0.9733389616012573,28
unet_s244_resnet18_d4_b8_lr0,0.3575199246406555,0.3432839512825012,0.8917208909988403,0.8980101943016052,0.8045995235443115,0.8148988485336304,0.9089211225509644,0.9098881483078003,0.9728317260742188,0.9737766981124878,33
unet_s246_resnet18_d4_b8_lr0,0.35584011673927307,0.34280651807785034,0.8922716379165649,0.897602915763855,0.8054967522621155,0.8142282962799072,0.9091256856918335,0.9094171524047852,0.9728721380233765,0.9737414717674255,43
unet_s249_resnet18_d4_b8_lr0,0.354792058467865,0.3419176936149597,0.8925014734268188,0.8981651663780212,0.8058714270591736,0.8151540756225586,0.9092890024185181,0.9098677039146423,0.9729119539260864,0.9738333225250244,31
unet_s251_resnet34_d4_b8_lr0,0.3540172874927521,0.3426300883293152,0.8925788402557373,0.897784411907196,0.8059976696968079,0.8145270943641663,0.9092103838920593,0.9094806909561157,0.972989559173584,0.9737151265144348,36
unet_s254_resnet18_d4_b8_lr0,0.3534820079803467,0.341011106967926,0.8928542137145996,0.8978474140167236,0.8064468502998352,0.8146308064460754,0.9091770052909851,0.9094234704971313,0.9730381965637207,0.9740325808525085,43
unet_s257_resnet18_d4_b8_lr0,0.3570554554462433,0.34447920322418213,0.8917971849441528,0.8971846103668213,0.804723858833313,0.8135401606559753,0.9085369110107422,0.9089770317077637,0.9725788831710815,0.9734663963317871,36
