model,val_loss,val_dice,val_jaccard,val_bacc,val_auc,epoch
manet_contrast_a1.0_b10_f0,0.33623959869146347,0.8983266204595566,0.8154526799917221,0.9128999263048172,0.9752911180257797,27
manet_contrast_a1.0_b10_f1,0.3318290188908577,0.9013335853815079,0.8204189985990524,0.913901299238205,0.9757536798715591,29
manet_contrast_a1.0_b10_f2,0.337525449693203,0.8993895351886749,0.817212700843811,0.9131760746240616,0.9753409028053284,28
manet_contrast_a1.0_b10_f3,0.3407169431447983,0.8944644331932068,0.8091393858194351,0.9108493775129318,0.9747472405433655,22
manet_contrast_a1.0_b10_f4,0.35838694870471954,0.8914166837930679,0.8041960150003433,0.9070067554712296,0.9719768911600113,38
manet_contrast_a1.0_b20_f0,0.33579982072114944,0.8978783935308456,0.8147096633911133,0.9120646417140961,0.9751659631729126,24
manet_contrast_a1.0_b20_f1,0.3322695419192314,0.9010170251131058,0.819895938038826,0.9137435704469681,0.9756892323493958,29
manet_contrast_a1.0_b20_f2,0.33722615987062454,0.8987455666065216,0.8161479532718658,0.9123111367225647,0.9749765247106552,35
manet_contrast_a1.0_b20_f3,0.3430657461285591,0.8941182941198349,0.8085742592811584,0.9112464636564255,0.9745306968688965,29
manet_contrast_a1.0_b20_f4,0.35602835565805435,0.8912599831819534,0.8039293438196182,0.9063322395086288,0.9720745086669922,32
manet_contrast_a1.1_b-20_f0,0.3348420113325119,0.898467630147934,0.8156787157058716,0.9126166701316833,0.975323349237442,24
manet_contrast_a1.1_b-20_f1,0.33190249651670456,0.9008668214082718,0.8196445554494858,0.9134102314710617,0.9755536466836929,24
manet_contrast_a1.1_b-20_f2,0.33390942960977554,0.8989314585924149,0.8164547830820084,0.9119938462972641,0.9752780050039291,38
manet_contrast_a1.1_b-20_f3,0.34165188670158386,0.894442543387413,0.8091063052415848,0.9113563895225525,0.97469362616539,39
manet_contrast_a1.1_b-20_f4,0.35830412060022354,0.8914038836956024,0.8041696846485138,0.906869113445282,0.9718470722436905,26
manet_contrast_a1.1_b-10_f0,0.3358546122908592,0.8983940929174423,0.8155596852302551,0.912749707698822,0.9753153324127197,21
manet_contrast_a1.1_b-10_f1,0.3306553438305855,0.9007828533649445,0.8195087611675262,0.9131288081407547,0.9756405204534531,29
manet_contrast_a1.1_b-10_f2,0.3336793929338455,0.9000858813524246,0.8183626383543015,0.9135621637105942,0.9755618572235107,29
manet_contrast_a1.1_b-10_f3,0.33993588387966156,0.8949657678604126,0.8099575787782669,0.911770761013031,0.9749325662851334,26
manet_contrast_a1.1_b-10_f4,0.36064257472753525,0.8908053338527679,0.8032094687223434,0.9066875278949738,0.9716953039169312,36
manet_contrast_a1.1_b0_f0,0.3378693759441376,0.8982810378074646,0.8153800964355469,0.9131050407886505,0.9753253161907196,21
manet_contrast_a1.1_b0_f1,0.3323160409927368,0.9008582830429077,0.8196337223052979,0.9134462773799896,0.9755278825759888,22
manet_contrast_a1.1_b0_f2,0.3334174305200577,0.8999032974243164,0.8180567175149918,0.9134007543325424,0.975593164563179,25
manet_contrast_a1.1_b0_f3,0.34132838249206543,0.8949596881866455,0.8099523633718491,0.9121674597263336,0.974899560213089,22
manet_contrast_a1.1_b0_f4,0.35796815901994705,0.8914915025234222,0.8043133616447449,0.9070512503385544,0.9719700515270233,34
manet_contrast_a1.1_b10_f0,0.33475639671087265,0.8985633552074432,0.8158393353223801,0.9127280116081238,0.9753493666648865,21
manet_contrast_a1.1_b10_f1,0.33302416652441025,0.9012657552957535,0.8203083276748657,0.9139834195375443,0.9757127016782761,22
manet_contrast_a1.1_b10_f2,0.33352910727262497,0.8994774520397186,0.8173584491014481,0.912715807557106,0.9753582626581192,25
manet_contrast_a1.1_b10_f3,0.3402804955840111,0.8947407454252243,0.8095914572477341,0.9115780144929886,0.974884882569313,29
