model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
manet_s253_resnet50_d3_b8_lr0,0.3449164628982544,0.3345140814781189,0.894830584526062,0.8996871113777161,0.809677243232727,0.8176648020744324,0.9108247756958008,0.9110371470451355,0.9741160869598389,0.9749770164489746,38
manet_s255_resnet50_d3_b8_lr0,0.3509964644908905,0.33481061458587646,0.8941294550895691,0.9005359411239624,0.8085299730300903,0.8190680742263794,0.9108626842498779,0.9120951890945435,0.9739491939544678,0.9750480055809021,58
manet_s257_resnet50_d3_b8_lr0,0.35420694947242737,0.3371662199497223,0.8935707211494446,0.9002123475074768,0.8076167106628418,0.8185329437255859,0.9108344316482544,0.9120289087295532,0.9740579128265381,0.9750221967697144,40
manet_s259_resnet50_d3_b8_lr0,0.3503405451774597,0.336452841758728,0.8939478993415833,0.9000952839851379,0.8082330226898193,0.8183393478393555,0.9108966588973999,0.9117845892906189,0.9739971160888672,0.974884033203125,43
manet_s261_resnet50_d3_b8_lr0,0.348893404006958,0.33364492654800415,0.8943662047386169,0.9006363153457642,0.808917224407196,0.8192341923713684,0.9109137058258057,0.9121014475822449,0.9739590883255005,0.9750989675521851,48
manet_s263_resnet50_d4_b8_lr0,0.34936779737472534,0.3383390009403229,0.8937523365020752,0.8990952372550964,0.8079133629798889,0.8166875243186951,0.9102339744567871,0.9106640219688416,0.9736346006393433,0.9743678569793701,47
manet_s265_resnet50_d3_b16_lr0,0.3520660996437073,0.33645927906036377,0.8936135172843933,0.899917721748352,0.8076866269111633,0.8180457949638367,0.9105526208877563,0.911590576171875,0.973615288734436,0.9747620820999146,43
manet_s267_resnet50_d3_b8_lr0,0.3497883677482605,0.3353888988494873,0.8941034078598022,0.9002918004989624,0.8084873557090759,0.8186641931533813,0.9108550548553467,0.9118893146514893,0.9739676713943481,0.9749140739440918,51
manet_s269_resnet50_d3_b8_lr0,0.35140925645828247,0.33542191982269287,0.8939900398254395,0.9002221822738647,0.8083019852638245,0.8185490965843201,0.910774290561676,0.9118375182151794,0.9738538265228271,0.9749503135681152,47
manet_s270_resnet34_d3_b8_lr0,0.35187938809394836,0.33801791071891785,0.8934604525566101,0.8994236588478088,0.807436466217041,0.8172297477722168,0.9101157188415527,0.9110282063484192,0.9735158681869507,0.974465012550354,30
manet_s272_resnet50_d3_b8_lr0,0.35255271196365356,0.3373103439807892,0.8932610750198364,0.8994076251983643,0.8071109652519226,0.817203164100647,0.9103132486343384,0.9111325740814209,0.9737133383750916,0.9746694564819336,51
